kind,tier,category,arch,state,date,n_patches,n_versions,series_name,web_url
noise,-,pull-request,generic,new,2025-05-11,1,1,"[GIT,PULL] OMAP driver updates for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/7h5xi7rtix.fsf@baylibre.com/
noise,-,pull-request,generic,new,2025-05-13,1,1,"[GIT,PULL] Reset controller updates for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250513092516.3331585-1-p.zabel@pengutronix.de/
noise,-,pull-request,generic,new,2025-05-13,1,1,"[GIT,PULL] amlogic ARM DT updates for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/838c5305-5c5b-4232-b7fe-86598dc50ace@linaro.org/
noise,-,pull-request,generic,new,2025-05-13,1,1,"[GIT,PULL] clk: samsung: drivers for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250513101407.22233-2-krzysztof.kozlowski@linaro.org/
noise,-,pull-request,arm,new,2025-05-13,1,1,"[GIT,PULL] amlogic ARM64 DT updates for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/5f7d3fa4-2d9d-450b-b384-abdd903284dc@linaro.org/
noise,-,pull-request,generic,new,2025-05-13,1,1,"[GIT,PULL] Amlogic drivers updates for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/04908842-4c55-44a0-b74c-3aca82a1f204@linaro.org/
noise,-,pull-request,generic,new,2025-05-13,1,1,"[GIT,PULL] pinctrl: samsung: drivers for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250513105941.28448-2-krzysztof.kozlowski@linaro.org/
noise,-,pull-request,generic,new,2025-05-13,1,1,"[GIT,PULL] Broadcom maintainers changes for 6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250513140808.2047729-1-florian.fainelli@broadcom.com/
noise,-,pull-request,arm,new,2025-05-13,1,1,"[GIT,PULL] arm64: dts: juno/fvp: Updates for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250513143827.3606686-1-sudeep.holla@arm.com/
noise,-,pull-request,generic,new,2025-05-13,1,1,"[GIT,PULL] Qualcomm Arm32 DeviceTree updates for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250513214111.43401-1-andersson@kernel.org/
noise,-,pull-request,generic,new,2025-05-13,1,1,"[GIT,PULL] Qualcomm driver updates for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250513215656.44448-1-andersson@kernel.org/
noise,-,pull-request,generic,new,2025-05-14,1,1,"[GIT,PULL] soc: fixes for 6.15, part 2",https://patchwork.kernel.org/project/linux-arm-kernel/patch/660e30e8-7ae7-4a55-a136-9b0aa4e5ad0b@app.fastmail.com/
noise,-,pull-request,generic,accepted,2025-05-16,1,1,"[GIT,PULL] Allwinner fixes for 6.15",https://patchwork.kernel.org/project/linux-arm-kernel/patch/aCaeLgjZllV7bauX@wens.tw/
noise,-,pull-request,generic,accepted,2025-05-16,1,1,"[GIT,PULL] Allwinner device tree changes for 6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/aCaeZJ2t4S_xhgjp@wens.tw/
noise,-,pull-request,generic,new,2025-05-16,1,1,"[GIT,PULL] Microchip AT91 DT updates for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250516055330.10852-1-claudiu.beznea@tuxon.dev/
noise,-,pull-request,arm,new,2025-05-16,1,1,"[GIT,PULL] Microchip ARM64 DT updates for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250516055607.11248-1-claudiu.beznea@tuxon.dev/
noise,-,pull-request,generic,new,2025-05-16,1,1,"[GIT,PULL] samsung: drivers part two for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250516082037.7248-2-krzysztof.kozlowski@linaro.org/
noise,-,pull-request,generic,new,2025-05-16,1,1,"[GIT,PULL] Renesas DTS updates for v6.16 (take three)",https://patchwork.kernel.org/project/linux-arm-kernel/patch/cover.1747399860.git.geert+renesas@glider.be/
noise,-,pull-request,arm,new,2025-05-16,1,1,"[GIT,PULL] ARM: mvebu: fixes for v6.15 (#1)",https://patchwork.kernel.org/project/linux-arm-kernel/patch/87wmagpr0a.fsf@BLaptop.bootlin.com/
noise,-,pull-request,arm,new,2025-05-16,1,1,"[GIT,PULL] ARM: mvebu: dt64 for v6.16 (#1)",https://patchwork.kernel.org/project/linux-arm-kernel/patch/87tt5kpqy9.fsf@BLaptop.bootlin.com/
noise,-,pull-request,generic,new,2025-05-18,1,1,"[GIT,PULL] Rockchip dts64 changes for 6.16 #2",https://patchwork.kernel.org/project/linux-arm-kernel/patch/3998939.iIbC2pHGDl@phil/
noise,-,pull-request,generic,new,2025-05-18,1,1,"[GIT,PULL] Rockchip dts32 changes for 6.16 #2",https://patchwork.kernel.org/project/linux-arm-kernel/patch/3652020.5fSG56mABF@phil/
noise,-,pull-request,arm,new,2025-05-19,1,1,"[GIT,PULL] ARM: aspeed: devicetree changes for 6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/CACPK8XdYLf6s=GtB5bsEw4zj0JjUBob-6GhdJzivX51y+E=KEA@mail.gmail.com/
noise,-,pull-request,arm,new,2025-05-19,1,1,"[GIT,PULL] ARM: nuvoton: soc changes for 6.14",https://patchwork.kernel.org/project/linux-arm-kernel/patch/CACPK8Xe=f_hNNWUGL670x4-OeKgDB+2P+mxp5BaTLW==T5jE_A@mail.gmail.com/
noise,-,pull-request,generic,new,2025-05-19,1,1,"[GIT,PULL] Immutable branch between MFD, Clocksource and PWM due for the v6.16 merge window",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250519073553.GH2936510@google.com/
noise,-,pull-request,arm,new,2025-05-19,1,1,"[GIT,PULL] ARM: davinci updates for v6.16-rc1",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250519090232.13147-1-brgl@bgdev.pl/
noise,-,pull-request,arm,new,2025-05-20,1,1,"[GIT,PULL] More Qualcomm Arm64 DeviceTree updates for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250520024248.38904-1-andersson@kernel.org/
noise,-,pull-request,generic,new,2025-05-20,1,1,"[GIT,PULL] More Arm32 DeviceTree updates for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250520024716.39418-1-andersson@kernel.org/
noise,-,pull-request,generic,new,2025-05-20,1,1,"[GIT,PULL] More Qualcomm driver updates for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250520024916.39712-1-andersson@kernel.org/
noise,-,pull-request,arm,new,2025-05-20,1,1,"[GIT,PULL] One more Qualcomm Arm64 defconfig update for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250520025119.40021-1-andersson@kernel.org/
noise,-,pull-request,generic,new,2025-05-21,1,1,"[GIT,PULL] Renesas DTS updates for v6.16 (take four)",https://patchwork.kernel.org/project/linux-arm-kernel/patch/cover.1747817851.git.geert+renesas@glider.be/
noise,-,pull-request,generic,new,2025-05-21,1,1,"[GIT,PULL] Rockchip dts64 changes for 6.16 #3",https://patchwork.kernel.org/project/linux-arm-kernel/patch/4798229.ejJDZkT8p0@phil/
noise,-,pull-request,generic,new,2025-05-21,1,1,"[GIT,PULL] Rockchip defconfig64 changes for 6.16 #1",https://patchwork.kernel.org/project/linux-arm-kernel/patch/4060740.R56niFO833@phil/
noise,-,pull-request,generic,new,2025-05-22,1,1,"[GIT,PULL] Immutable branch between MFD and Regulator due for the v6.16 merge window",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250522144559.GB1378991@google.com/
noise,-,pull-request,generic,new,2025-05-22,1,1,"[GIT,PULL] coresight: updates for Linux v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250522155913.353620-1-suzuki.poulose@arm.com/
noise,-,pull-request,generic,new,2025-05-22,1,1,"[GIT,PULL] pmdomain fixes for v6.15-rc8",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250522223843.171621-1-ulf.hansson@linaro.org/
noise,-,pull-request,arm,new,2025-05-23,1,1,"[GIT,PULL] KVM/arm64 updates for 6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250523112015.146300-1-maz@kernel.org/
noise,-,pull-request,generic,new,2025-05-23,1,2,"[GIT,PULL] soc: fixes for 6.13, part 3",https://patchwork.kernel.org/project/linux-arm-kernel/patch/de1a7a9e-7823-4f98-bf9e-99d8722c28b8@app.fastmail.com/
noise,-,pull-request,generic,new,2025-05-24,1,1,"[GIT,PULL] Qualcomm clock updates for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250524021610.18621-1-andersson@kernel.org/
noise,-,pull-request,arm,new,2025-05-27,1,1,"[GIT,PULL] pmdomain/cpuidle-psci updates for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250527104856.206797-1-ulf.hansson@linaro.org/
noise,-,pull-request,generic,new,2025-05-27,1,1,"[GIT,PULL] Renesas DTS updates for v6.16 (take five)",https://patchwork.kernel.org/project/linux-arm-kernel/patch/cover.1748355530.git.geert+renesas@glider.be/
noise,-,pull-request,arm,new,2025-05-28,1,1,"[GIT,PULL] arm64 updates for 6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250528114103.GA27965@willie-the-truck/
noise,-,pull-request,arm,new,2025-05-30,1,1,"[GIT,PULL] KVM/arm64 fixes for 6.16, take #1",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250530095223.1153860-1-maz@kernel.org/
noise,-,pull-request,generic,new,2025-05-31,1,1,"[GIT,PULL] require gcc-8 and binutils-2.30",https://patchwork.kernel.org/project/linux-arm-kernel/patch/feab370a-3857-4ae9-a22d-1ab6d992c73c@app.fastmail.com/
noise,-,pull-request,generic,new,2025-06-01,1,1,"[GIT,PULL] Mailbox changes for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/CABb+yY0mDQrYH0Z6=kRyCft5DXgUmhT2X-trRfs+PPd8i8ppbg@mail.gmail.com/
noise,-,pull-request,arm,new,2025-06-06,1,1,"[GIT,PULL] KVM/arm64 fixes for 6.16, take #2",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250606094350.1318309-1-maz@kernel.org/
noise,-,pull-request,generic,new,2025-06-09,1,1,"[GIT,PULL] firmware: arm_ffa: Fixes for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250609105207.1185570-1-sudeep.holla@arm.com/
noise,-,pull-request,arm,new,2025-06-19,1,1,"[GIT,PULL] KVM/arm64 fixes, take #3",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250619130049.3133524-1-maz@kernel.org/
noise,-,pull-request,generic,new,2025-06-21,1,1,"[GIT,PULL] Apple SoC fixes for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250621170934.63194-1-sven@kernel.org/
noise,-,pull-request,arm,new,2025-06-26,1,1,"[GIT,PULL] KVM/arm64 fixes for 6.16, take #4",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250626152023.192347-1-maz@kernel.org/
noise,-,pull-request,generic,new,2025-07-04,1,1,"[GIT,PULL] soc: fixes for 6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/01889b2c-3a49-4510-9e25-b4becc0e4a2e@app.fastmail.com/
noise,-,pull-request,generic,new,2025-07-07,1,1,"[GIT,PULL] Immutable branch between GPIO, MFD and ARM-SoC for v6.17-rc1",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250707074149.11000-1-brgl@bgdev.pl/
noise,-,pull-request,generic,new,2025-07-08,1,1,"[GIT,PULL] i.MX fixes for 6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/aGzNeZ7KtsRsUkZT@dragon/
noise,-,pull-request,generic,new,2025-07-08,1,1,"[GIT,PULL] Rockchip dts fixes for 6.16 #1",https://patchwork.kernel.org/project/linux-arm-kernel/patch/5108768.AiC22s8V5E@diego/
noise,-,pull-request,arm,new,2025-07-09,1,1,"[GIT,PULL] firmware: smccc: Update for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250709122615.1171419-1-sudeep.holla@arm.com/
noise,-,pull-request,generic,new,2025-07-09,1,1,"[GIT,PULL] firmware: arm_scmi: Updates for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250709122907.1171913-1-sudeep.holla@arm.com/
noise,-,pull-request,arm,new,2025-07-09,1,1,"[GIT,PULL] ARM: dts: vt8500: for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250709184800.168462-2-krzysztof.kozlowski@linaro.org/
noise,-,pull-request,generic,new,2025-07-09,1,1,"[GIT,PULL] clk: samsung: drivers for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250709191358.171004-2-krzysztof.kozlowski@linaro.org/
noise,-,pull-request,generic,new,2025-07-10,1,1,"[GIT,PULL] aspeed: drivers: changes for 6.16-rc6",https://patchwork.kernel.org/project/linux-arm-kernel/patch/d119a7b44b25a1e55a710adec7fce3e9a9fc898e.camel@codeconstruct.com.au/
noise,-,pull-request,generic,new,2025-07-10,1,1,"[GIT,PULL] aspeed: devicetree changes for 6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/36d50489cac1fbae01ec699b742f6c6c459a01cb.camel@codeconstruct.com.au/
noise,-,pull-request,generic,new,2025-07-10,1,1,"[GIT,PULL] aspeed: drivers changes for 6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/9123f151280e52c63dcb645cb07d4eee3462c067.camel@codeconstruct.com.au/
noise,-,pull-request,generic,new,2025-07-10,1,1,"[GIT,PULL] Rockchip dts64 changes for 6.17 #1",https://patchwork.kernel.org/project/linux-arm-kernel/patch/15465458.uLZWGnKmhe@phil/
noise,-,pull-request,generic,new,2025-07-10,1,1,"[GIT,PULL] Reset controller updates for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250710152513.1346298-1-p.zabel@pengutronix.de/
noise,-,pull-request,arm,new,2025-07-10,1,1,"[GIT,PULL] arm: dts: OMAP updates for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/7h7c0gxczy.fsf@baylibre.com/
noise,-,pull-request,generic,new,2025-07-10,1,1,"[GIT,PULL] soc: OMAP updates for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/7h34b4xcxb.fsf@baylibre.com/
noise,-,pull-request,generic,new,2025-07-10,1,1,"[GIT,PULL] Qualcomm DeviceTree fixes for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250710175434.6201-1-andersson@kernel.org/
noise,-,pull-request,arm,new,2025-07-10,1,1,"[GIT,PULL] Qualcomm Arm64 defconfig fixes for v6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250710175815.6504-1-andersson@kernel.org/
noise,-,pull-request,arm,new,2025-07-11,1,1,"[GIT,PULL] KVM/arm64 fixes for 6.16, take #6",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250711084835.2411230-1-maz@kernel.org/
noise,-,pull-request,arm,new,2025-07-12,1,1,"[GIT,PULL] arm: dts: socfpga: updates for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250712123248.16981-1-dinguyen@kernel.org/
noise,-,pull-request,generic,new,2025-07-15,1,1,"[GIT,PULL] Qualcomm driver updates for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250715021454.14516-1-andersson@kernel.org/
noise,-,pull-request,generic,new,2025-07-15,1,1,"[GIT,PULL] Qualcomm Arm32 DeviceTree updates for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250715021838.14751-1-andersson@kernel.org/
noise,-,pull-request,generic,new,2025-07-15,1,1,"[GIT,PULL] pinctrl: samsung: drivers for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250715100415.60487-2-krzysztof.kozlowski@linaro.org/
noise,-,pull-request,generic,accepted,2025-07-15,1,1,"[GIT,PULL] Allwinner fixes for 6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/aHaJp8ut6z9Ds_qn@wens.tw/
noise,-,pull-request,generic,accepted,2025-07-15,1,1,"[GIT,PULL] Allwinner device tree changes for 6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/aHaQFe3Lr8Qzyb1M@wens.tw/
noise,-,pull-request,arm,new,2025-07-16,1,1,"[GIT,PULL] Qualcomm Arm64 DeviceTree updates for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250716031059.76348-1-andersson@kernel.org/
noise,-,pull-request,arm,new,2025-07-16,1,1,"[GIT,PULL] amlogic ARM64 DT updates for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/3d93b621-9544-4a68-85db-6f87a9e8fa5c@linaro.org/
noise,-,pull-request,arm,new,2025-07-16,1,1,"[GIT,PULL] ARM: mvebu: dt for v6.17 (#1)",https://patchwork.kernel.org/project/linux-arm-kernel/patch/87ms94xzr8.fsf@BLaptop.bootlin.com/
noise,-,pull-request,arm,new,2025-07-16,1,1,"[GIT,PULL] ARM: mvebu: arm for v6.17 (#1)",https://patchwork.kernel.org/project/linux-arm-kernel/patch/87jz48xzpz.fsf@BLaptop.bootlin.com/
noise,-,pull-request,arm,new,2025-07-17,1,1,"[GIT,PULL] irqchip: Add GICv5 support",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250717122306.4043011-1-maz@kernel.org/
noise,-,pull-request,generic,new,2025-07-18,1,1,"[GIT,PULL] hisilicon: driver updates for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/6879FFED.1050002@hisilicon.com/
noise,-,pull-request,arm,new,2025-07-18,1,1,"[GIT,PULL] pmdomain/cpuidle-psci fixes for v6.16-rc7",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250718113501.80851-1-ulf.hansson@linaro.org/
noise,-,pull-request,generic,new,2025-07-18,1,1,"[GIT,PULL] Rockchip soc32 changes for 6.17 #1",https://patchwork.kernel.org/project/linux-arm-kernel/patch/12434765.CDJkKcVGEf@phil/
noise,-,pull-request,generic,new,2025-07-18,1,1,"[GIT,PULL] Rockchip defconfig64 changes for 6.17 #1",https://patchwork.kernel.org/project/linux-arm-kernel/patch/9025082.MhkbZ0Pkbq@phil/
noise,-,pull-request,generic,new,2025-07-18,1,1,"[GIT,PULL] Rockchip dts64 changes for 6.17 #2",https://patchwork.kernel.org/project/linux-arm-kernel/patch/11552292.NyiUUSuA9g@phil/
noise,-,pull-request,generic,new,2025-07-20,1,1,"[GIT,PULL] More Qualcomm driver updates for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250720030743.285440-1-andersson@kernel.org/
noise,-,pull-request,generic,new,2025-07-20,1,1,"[GIT,PULL] More Qualcomm Arm32 DeviceTree updates for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250720030959.285762-1-andersson@kernel.org/
noise,-,pull-request,arm,new,2025-07-20,1,1,"[GIT,PULL] Qualcomm Arm64 defconfig updates for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250720031134.286063-1-andersson@kernel.org/
noise,-,pull-request,generic,new,2025-07-21,1,1,"[GIT,PULL] Microchip AT91 defconfig updates for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250721100904.568575-1-claudiu.beznea@tuxon.dev/
noise,-,pull-request,generic,new,2025-07-21,1,1,"[GIT,PULL] Microchip AT91 DT updates for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250721100904.568575-2-claudiu.beznea@tuxon.dev/
noise,-,pull-request,generic,new,2025-07-22,1,1,"[GIT,PULL] Rockchip dts fixes for 6.16 #2",https://patchwork.kernel.org/project/linux-arm-kernel/patch/1927555.tdWV9SEqCh@diego/
noise,-,pull-request,arm,new,2025-07-24,1,1,"[GIT,PULL] arm64 fixes for 6.16",https://patchwork.kernel.org/project/linux-arm-kernel/patch/aIIAZiQ6ca3DFHpE@willie-the-truck/
noise,-,pull-request,generic,new,2025-07-24,1,1,"[GIT,PULL] Immutable branch between MFD, GPIO, Power and SoC due for the v6.17 merge window",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250724102529.GA11056@google.com/
noise,-,pull-request,arm,new,2025-07-25,1,1,"[GIT,PULL] arm64 updates for 6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250725143925.1674618-1-catalin.marinas@arm.com/
noise,-,pull-request,generic,new,2025-07-26,1,1,"[GIT,PULL] soc: fixes for 6.16, part 3",https://patchwork.kernel.org/project/linux-arm-kernel/patch/94f09700-cebd-4270-840f-219ef14bf2ee@app.fastmail.com/
noise,-,pull-request,generic,new,2025-07-27,1,1,"[GIT,PULL] Qualcomm clock updated for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250727021756.657115-1-andersson@kernel.org/
noise,-,pull-request,arm,new,2025-07-28,1,1,"[GIT,PULL] KVM/arm64 changes for 6.17, round #1",https://patchwork.kernel.org/project/linux-arm-kernel/patch/aIe-v1QP-VvaOONC@linux.dev/
noise,-,pull-request,arm,new,2025-07-29,1,1,"[GIT,PULL] pmdomain/cpuidle-psci updates for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250729111743.14723-1-ulf.hansson@linaro.org/
noise,-,pull-request,generic,new,2025-08-08,1,1,"[GIT,PULL] Mailbox changes for v6.17",https://patchwork.kernel.org/project/linux-arm-kernel/patch/CABb+yY0+oTn999iv=vy1npF1Bi9=GVqWXBh=iOocVoa2MwW5Vg@mail.gmail.com/
noise,-,pull-request,generic,new,2025-08-08,1,1,"[GIT,PULL] soc: fixes for 6.17, part 1",https://patchwork.kernel.org/project/linux-arm-kernel/patch/828e73a2-23ae-442a-8d29-415a87b8ec4a@app.fastmail.com/
