tier,category,arch,state,date,n_patches,n_versions,series_name,web_url
?,misc,arm,new,2025-04-04,9,6,arm: Drop support for 32-bit kvmtool,https://patchwork.kernel.org/project/kvm/patch/20250404165233.3205127-4-oliver.upton@linux.dev/
?,misc,arm,,2025-04-04,1,1,"[v4,00/19] KVM: arm64: Debug cleanups",https://patchwork.kernel.org/project/kvm/patch/20250404165233.3205127-11-oliver.upton@linux.dev/
?,misc,arm,new,2025-04-08,5,2,"arm64: Change the default QEMU CPU type to ""max",https://patchwork.kernel.org/project/kvm/patch/20250408132053.2397018-6-jean-philippe@linaro.org/
?,misc,x86,new,2025-04-08,1,1,x86/cpufeatures: Define X86_FEATURE_PREFETCHI (AMD),https://patchwork.kernel.org/project/kvm/patch/ee1c08fc400bb574a2b8f2c6a0bd9def10a29d35.1744130533.git.babu.moger@amd.com/
?,misc,x86,new,2025-04-09,1,1,x86/msr: Standardize on 'u32' MSR indices in <asm/msr.h>,https://patchwork.kernel.org/project/kvm/patch/Z_bHrjUKKWN28TX9@gmail.com/
?,misc,x86,new,2025-04-14,2,1,[1/2] KVM: x86: Use asm_inline() instead of asm() in kvm_hypercall[0-4](),https://patchwork.kernel.org/project/kvm/patch/20250414081131.97374-2-ubizjak@gmail.com/
?,misc,x86,new,2025-04-15,2,2,KVM: x86: Correct use of kvm_rip_read(),https://patchwork.kernel.org/project/kvm/patch/20250415104821.247234-3-adrian.hunter@intel.com/
?,misc,x86,new,2025-04-16,1,1,kvm: x86: Don't report guest userspace emulation error to userspace in kvm_task_switch(),https://patchwork.kernel.org/project/kvm/patch/20250416134326.1342-1-chenyufeng@iie.ac.cn/
?,misc,x86,new,2025-04-19,1,5,"[tip:,x86/urgent] x86/e820: Discard high memory that can't be addressed by 32-bit systems",https://patchwork.kernel.org/project/kvm/patch/174507483228.31282.2105701735501523134.tip-bot2@tip-bot2/
?,misc,x86,new,2025-04-22,1,1,KVM: SVM: move kfree() out of critical zone protected by spin_lock_irqsave,https://patchwork.kernel.org/project/kvm/patch/20250422120811.3477-1-lirongqing@baidu.com/
?,misc,x86+arm,new,2025-04-24,1,2,"[v2] KVM: arm64, x86: make kvm_arch_has_irq_bypass() inline",https://patchwork.kernel.org/project/kvm/patch/20250424172832.401651-1-pbonzini@redhat.com/
?,misc,x86,new,2025-04-28,1,1,KVM: SVM: Update dump_ghcb() to use the GHCB snapshot fields,https://patchwork.kernel.org/project/kvm/patch/8f03878443681496008b1b37b7c4bf77a342b459.1745866531.git.thomas.lendacky@amd.com/
?,misc,x86,new,2025-05-01,1,1,"[v4A,01/15] x86/msr: Add missing includes of <asm/msr.h>",https://patchwork.kernel.org/project/kvm/patch/20250501054241.1245648-1-xin@zytor.com/
?,misc,x86,new,2025-05-05,1,2,[v2] KVM: SVM: Set/clear SRSO's BP_SPEC_REDUCE on 0 <=> 1 VM count transitions,https://patchwork.kernel.org/project/kvm/patch/20250505180300.973137-1-seanjc@google.com/
?,misc,x86,new,2025-05-08,6,5,"target/i386: Update EPYC CPU models for Cache property, RAS, SVM feature and add EPYC-Turin CPU model",https://patchwork.kernel.org/project/kvm/patch/b4fa7708a0e1453d2e9b8ec3dc881feb92eeca0b.1746734284.git.babu.moger@amd.com/
?,misc,x86+arm,new,2025-05-12,6,3,KVM: lockdep improvements,https://patchwork.kernel.org/project/kvm/patch/20250512180407.659015-2-mlevitsk@redhat.com/
?,misc,x86,new,2025-05-27,1,1,[next] KVM: VMX: add noinstr for is_td_vcpu and is_td,https://patchwork.kernel.org/project/kvm/patch/tencent_27A451976AF76E66DF1379C3604976A3A505@qq.com/
?,misc,x86,new,2025-05-27,1,1,"[next,V2] KVM: VMX: use __always_inline for is_td_vcpu and is_td",https://patchwork.kernel.org/project/kvm/patch/tencent_1A767567C83C1137829622362E4A72756F09@qq.com/
?,misc,x86,new,2025-05-28,1,1,KVM: VMX: Add braces for external interrupt information before vmcs_write,https://patchwork.kernel.org/project/kvm/patch/20250528015602.263066-1-jansef.jian@hj-micro.com/
?,misc,x86,new,2025-06-02,1,1,perf/x86: KVM: Have perf define a dedicated struct for getting guest PEBS data,https://patchwork.kernel.org/project/kvm/patch/20250602235121.55424-1-seanjc@google.com/
?,misc,x86,new,2025-06-05,1,1,"[v3,RESEND] target/i386/kvm: Refine VMX controls setting for backward compatibility",https://patchwork.kernel.org/project/kvm/patch/20250605065445.30090-1-ewanhai-oc@zhaoxin.com/
?,misc,x86,new,2025-06-05,3,1,x86/msr: Add SPEC_CTRL coverage,https://patchwork.kernel.org/project/kvm/patch/20250605192643.533502-2-seanjc@google.com/
?,misc,x86,new,2025-06-10,32,2,KVM: x86: Clean up MSR interception code,https://patchwork.kernel.org/project/kvm/patch/20250610225737.156318-26-seanjc@google.com/
?,misc,x86,new,2025-06-12,2,1,More cleanups to MSR interception code,https://patchwork.kernel.org/project/kvm/patch/20250612081947.94081-3-chao.gao@intel.com/
?,misc,x86,new,2025-06-12,1,1,x86: Fix build warnings about export.h,https://patchwork.kernel.org/project/kvm/patch/20250612093228.7655-1-chengzhenghan@uniontech.com/
?,misc,x86,new,2025-06-13,1,1,[RFC] KVM: x86: Dynamically allocate bitmap to fix -Wframe-larger-than error,https://patchwork.kernel.org/project/kvm/patch/20250613111023.786265-1-abinashsinghlalotra@gmail.com/
?,misc,x86,new,2025-06-20,8,1,x86: CET fixes and enhancements,https://patchwork.kernel.org/project/kvm/patch/20250620153912.214600-7-minipli@grsecurity.net/
?,misc,arm,new,2025-06-25,13,4,arm/arm64: Add kvmtool to the runner script,https://patchwork.kernel.org/project/kvm/patch/20250625154813.27254-14-alexandru.elisei@arm.com/
?,misc,x86,new,2025-06-26,13,2,Improve CET tests,https://patchwork.kernel.org/project/kvm/patch/20250626073459.12990-6-minipli@grsecurity.net/
?,misc,x86,new,2025-06-26,1,1,kvm/x86: ARCH_CAPABILITIES should not be advertised on AMD,https://patchwork.kernel.org/project/kvm/patch/20250626125720.3132623-1-alexandre.chartre@oracle.com/
?,misc,x86,new,2025-06-26,1,1,"[v1,1/1] KVM: VMX: Add host MSR read/write helpers to consolidate preemption handling",https://patchwork.kernel.org/project/kvm/patch/20250626171601.2293914-1-xin@zytor.com/
?,misc,x86,new,2025-06-26,1,1,"[v1,1/1] KVM: x86: Advertise support for LKGS",https://patchwork.kernel.org/project/kvm/patch/20250626173521.2301088-1-xin@zytor.com/
?,misc,x86,new,2025-06-26,1,1,"[kvm-unit-tests,GIT,PULL] x86: Fixes, cleanups, and new testcases",https://patchwork.kernel.org/project/kvm/patch/20250626224336.867412-1-seanjc@google.com/
?,misc,x86,new,2025-07-02,1,1,[RFC] x86/kvm: Use native qspinlock by default when realtime hinted,https://patchwork.kernel.org/project/kvm/patch/20250702064218.894-1-liangyan.peng@bytedance.com/
?,misc,arm,new,2025-07-04,2,1,riscv: Add kvmtool support,https://patchwork.kernel.org/project/kvm/patch/20250704151254.100351-6-andrew.jones@linux.dev/
?,misc,x86,new,2025-07-11,1,1,KVM: SVM: Emulate PERF_CNTR_GLOBAL_STATUS_SET for PerfMonV2,https://patchwork.kernel.org/project/kvm/patch/20250711172746.1579423-1-seanjc@google.com/
?,misc,x86,new,2025-07-14,16,4,objtool: Detect and warn about indirect calls in __nocfi functions,https://patchwork.kernel.org/project/kvm/patch/20250714103441.496787279@infradead.org/
?,misc,arm,new,2025-07-14,1,1,KVM: arm64: Clear pending exception state before injecting a new one,https://patchwork.kernel.org/project/kvm/patch/20250714144636.3569479-1-maz@kernel.org/
?,misc,x86,new,2025-07-14,1,1,KVM: VMX: Ensure unused kvm_tdx_capabilities fields are zeroed out,https://patchwork.kernel.org/project/kvm/patch/20250714221928.1788095-1-seanjc@google.com/
?,misc,x86,new,2025-07-15,1,1,"[v1,1/1] KVM: VMX: Fix an indentation",https://patchwork.kernel.org/project/kvm/patch/20250715012517.694429-1-xin@zytor.com/
?,misc,x86,new,2025-07-15,1,1,KVM: x86: Don't (re)check L1 intercepts when completing userspace I/O,https://patchwork.kernel.org/project/kvm/patch/20250715190638.1899116-1-seanjc@google.com/
?,misc,x86,new,2025-07-17,3,1,[1/3] perf/x86: Add PERF_CAP_PEBS_TIMING_INFO flag,https://patchwork.kernel.org/project/kvm/patch/20250717090302.11316-1-dapeng1.mi@linux.intel.com/
?,misc,x86,new,2025-07-17,1,2,"[v3,04/13] x86: Handle KCOV __init vs inline mismatches",https://patchwork.kernel.org/project/kvm/patch/20250717232519.2984886-4-kees@kernel.org/
?,misc,x86,new,2025-07-20,1,1,kvm: x86: simplify kvm_vector_to_index(),https://patchwork.kernel.org/project/kvm/patch/20250720015846.433956-1-yury.norov@gmail.com/
?,misc,arm,new,2025-07-20,1,1,KVM: arm64: Check for SYSREGS_ON_CPU before accessing the CPU state,https://patchwork.kernel.org/project/kvm/patch/20250720102229.179114-1-maz@kernel.org/
?,misc,arm,new,2025-07-20,1,1,KVM: arm64: Filter out HCR_EL2.VSE when running in hypervisor context,https://patchwork.kernel.org/project/kvm/patch/20250720113334.218099-1-maz@kernel.org/
?,misc,x86,new,2025-07-21,1,1,[next] KVM: x86: Remove space before \n newline,https://patchwork.kernel.org/project/kvm/patch/20250721134718.2499856-1-colin.i.king@gmail.com/
?,misc,x86,new,2025-07-22,1,1,x86/kvm: Downgrade host poll messages to pr_debug_once(),https://patchwork.kernel.org/project/kvm/patch/20250722074958.2567-1-lirongqing@baidu.com/
?,misc,x86,new,2025-07-22,1,1,[v2] x86/kvm: Prefer native qspinlock for dedicated vCPUs irrespective of PV_UNHALT,https://patchwork.kernel.org/project/kvm/patch/20250722110005.4988-1-lirongqing@baidu.com/
?,misc,x86,new,2025-07-23,1,1,x86/irq: introduce repair_irq try to repair CPU vector,https://patchwork.kernel.org/project/kvm/patch/20250723015045.1701-1-hogan.wang@huawei.com/
?,misc,x86+arm,new,2025-07-24,4,1,stackleak: Support Clang stack depth tracking,https://patchwork.kernel.org/project/kvm/patch/20250724055029.3623499-2-kees@kernel.org/
?,misc,x86,new,2025-07-29,1,1,x86/kvm: Make kvm_async_pf_task_wake() a local static helper,https://patchwork.kernel.org/project/kvm/patch/20250729153901.564123-1-seanjc@google.com/
?,misc,arm,new,2025-07-29,1,1,[v2] KVM: arm64: Move bundling vLPI and vSGI to vgic_supports_direct_msis(),https://patchwork.kernel.org/project/kvm/patch/20250729210644.830364-1-rananta@google.com/
?,misc,arm,new,2025-07-30,1,1,KVM: arm64: nv: Properly check ESR_EL2.VNCR on taking a VNCR_EL2 related fault,https://patchwork.kernel.org/project/kvm/patch/20250730101828.1168707-1-maz@kernel.org/
?,misc,x86,new,2025-08-04,1,3,[v3] KVM: x86: use array_index_nospec with indices that come from guest,https://patchwork.kernel.org/project/kvm/patch/20250804064405.4802-1-thijs@raymakers.nl/
?,misc,x86,new,2025-08-06,1,1,KVM: x86: Synchronize APIC State with QEMU when irqchip=split,https://patchwork.kernel.org/project/kvm/patch/20250806081051.3533470-1-hugoolli@tencent.com/
?,misc,x86,new,2025-08-07,1,1,KVM: VMX: Micro-optimize SPEC_CTRL handling in __vmx_vcpu_run(),https://patchwork.kernel.org/project/kvm/patch/20250807063733.6943-1-ubizjak@gmail.com/
?,misc,arm,new,2025-08-09,2,1,KVM: arm64: AT + SR accessor fixes,https://patchwork.kernel.org/project/kvm/patch/20250809144811.2314038-3-maz@kernel.org/
?,misc,x86,new,2025-08-13,1,2,[v3] KVM: VMX: Make CR4.CET a guest owned bit,https://patchwork.kernel.org/project/kvm/patch/20250813205957.14135-1-minipli@grsecurity.net/
?,misc,arm,new,2025-08-17,6,3,KVM: arm64: FEAT_RASv1p1 support and RAS selection,https://patchwork.kernel.org/project/kvm/patch/20250817202158.395078-3-maz@kernel.org/
?,misc,x86,new,2025-08-18,4,1,x86/cpu/topology: Work around the nuances of virtualization on AMD/Hygon,https://patchwork.kernel.org/project/kvm/patch/20250818060435.2452-2-kprateek.nayak@amd.com/
?,misc,x86,new,2025-08-20,1,1,KVM: VMX: Fix SPEC_CTRL handling,https://patchwork.kernel.org/project/kvm/patch/20250820100007.356761-1-ubizjak@gmail.com/
?,misc,x86+arm,new,2025-08-27,18,2,cpufreq: use __free() for all cpufreq_cpu_get() references,https://patchwork.kernel.org/project/kvm/patch/20250827023202.10310-19-zhangzihuan@kylinos.cn/
?,misc,x86,new,2025-08-27,1,1,KVM: x86: Latch INITs only in specific CPU states in KVM_SET_VCPU_EVENTS,https://patchwork.kernel.org/project/kvm/patch/20250827152754.12481-1-lifei.shirley@bytedance.com/
?,misc,x86,new,2025-08-28,1,1,[01/14] perf test: Fix a build error in x86 topdown test,https://patchwork.kernel.org/project/kvm/patch/20250828082416.1701419-1-m13940358460@163.com/
?,misc,x86,new,2025-09-01,1,1,x86/apic: KVM: Use guard() instead of mutex_lock() to simplify code,https://patchwork.kernel.org/project/kvm/patch/20250901131822.647802-1-liaoyuanhong@vivo.com/
?,misc,x86,new,2025-09-02,10,1,"x86,fs/resctrl: Support L3 Smart Data Cache Injection Allocation Enforcement (SDCIAE)",https://patchwork.kernel.org/project/kvm/patch/c9c594dddd02b53498a184db0fda4377bcef5e89.1756851697.git.babu.moger@amd.com/
?,misc,x86,new,2025-09-03,1,1,KVM: SVM: Replace kzalloc() + copy_from_user() with memdup_user(),https://patchwork.kernel.org/project/kvm/patch/20250903002951.118912-1-thorsten.blum@linux.dev/
?,misc,arm,new,2025-09-05,1,1,KVM: arm64: Mark freed S2 MMUs as invalid,https://patchwork.kernel.org/project/kvm/patch/20250905072859.211369-1-maz@kernel.org/
?,misc,x86,new,2025-09-08,5,2,Enable Shadow Stack Virtualization for SVM,https://patchwork.kernel.org/project/kvm/patch/20250908201750.98824-4-john.allen@amd.com/
?,misc,x86,new,2025-09-09,1,1,KVM: x86: Fix hypercalls docs section number order,https://patchwork.kernel.org/project/kvm/patch/20250909003952.10314-1-bagasdotme@gmail.com/
?,misc,x86,new,2025-09-09,1,1,KVM: x86: Restrict writeback of SMI VCPU state,https://patchwork.kernel.org/project/kvm/patch/20250909063327.14263-1-lifei.shirley@bytedance.com/
?,misc,x86,new,2025-09-12,1,2,[v2] KVM: x86: Remove outdated comments and code in kvm_on_user_return(),https://patchwork.kernel.org/project/kvm/patch/b98083ac5ae50cd14585edda4e989ff07bb6e66c.1757669971.git.houwenlong.hwl@antgroup.com/
?,misc,arm,new,2025-09-15,16,2,KVM: arm64: TTW reporting on SEA and 52bit PA in S1 PTW,https://patchwork.kernel.org/project/kvm/patch/20250915114451.660351-7-maz@kernel.org/
?,misc,x86,new,2025-09-16,2,1,"[v3,1/2] KVM: Disable IRQs in kvm_online_cpu()/kvm_offline_cpu()",https://patchwork.kernel.org/project/kvm/patch/15fa59ba7f6f849082fb36735e784071539d5ad2.1758002303.git.houwenlong.hwl@antgroup.com/
?,misc,x86,new,2025-09-16,17,1,x86/vmx: align with Linux kernel VMX definitions,https://patchwork.kernel.org/project/kvm/patch/20250916172247.610021-2-jon@nutanix.com/
?,misc,x86,new,2025-09-19,1,1,"KVM: x86: Don't treat ENTER and LEAVE as branches, because they aren't",https://patchwork.kernel.org/project/kvm/patch/20250919004639.1360453-1-seanjc@google.com/
?,misc,x86,new,2025-09-19,1,1,"KVM: x86: Drop ""cache"" from user return MSR setter that skips WRMSR",https://patchwork.kernel.org/project/kvm/patch/20250919214259.1584273-1-seanjc@google.com/
?,misc,x86,new,2025-09-22,1,1,"[(CET,v16,26.5)] KVM: x86: Initialize allow_smaller_maxphyaddr earlier in setup",https://patchwork.kernel.org/project/kvm/patch/20250922184743.1745778-1-seanjc@google.com/
?,misc,x86,new,2025-09-25,1,1,KVM: x86: Advertise EferLmsleUnsupported to userspace,https://patchwork.kernel.org/project/kvm/patch/20250925202937.2734175-1-jmattson@google.com/
?,misc,x86,new,2025-09-26,1,1,KVM: VMX: Remove stale vmx_set_dr6() declaration,https://patchwork.kernel.org/project/kvm/patch/20250926155724.1619716-1-dmaluka@chromium.org/
?,misc,x86,new,2025-10-01,2,1,KVM: SVM: Handle EferLmsleUnsupported,https://patchwork.kernel.org/project/kvm/patch/20251001001529.1119031-2-jmattson@google.com/
?,misc,x86,new,2025-10-07,1,1,KVM: SVM: Don't set GIF when clearing EFER.SVME,https://patchwork.kernel.org/project/kvm/patch/20251007224405.1914008-1-jmattson@google.com/
?,misc,x86,new,2025-10-14,1,1,KVM: VMX: Inject #UD if guest tries to execute SEAMCALL or TDCALL,https://patchwork.kernel.org/project/kvm/patch/20251014231042.1399849-1-seanjc@google.com/
?,misc,x86,new,2025-10-15,1,2,[v2] KVM: x86: Unify L1TF flushing under per-CPU variable,https://patchwork.kernel.org/project/kvm/patch/20251015-b4-l1tf-percpu-v2-1-6d7a8d3d40e9@google.com/
?,misc,x86,new,2025-10-16,4,1,KVM: VMX: Unify L1D flush for L1TF,https://patchwork.kernel.org/project/kvm/patch/20251016200417.97003-5-seanjc@google.com/
?,misc,x86,new,2025-10-26,22,7,Enable FRED with KVM VMX,https://patchwork.kernel.org/project/kvm/patch/20251026201911.505204-9-xin@zytor.com/
?,misc,x86,new,2025-10-28,1,1,KVM: x86: Call out MSR_IA32_S_CET is not handled by XSAVES,https://patchwork.kernel.org/project/kvm/patch/20251028060142.29830-1-chao.gao@intel.com/
?,misc,x86,new,2025-10-28,8,2,More tests for selective CR0 intercept,https://patchwork.kernel.org/project/kvm/patch/20251028221213.1937120-6-yosry.ahmed@linux.dev/
?,misc,x86,new,2025-10-30,1,1,KVM: x86: Add a helper to dedup reporting of unhandled VM-Exits,https://patchwork.kernel.org/project/kvm/patch/20251030185004.3372256-1-seanjc@google.com/
?,misc,x86,new,2025-10-30,1,1,KVM: SVM: switch to raw spinlock for svm->ir_list_lock,https://patchwork.kernel.org/project/kvm/patch/20251030194130.307900-1-mlevitsk@redhat.com/
?,misc,x86,new,2025-10-30,1,1,KVM: x86: Document a virtualization gap for GIF on AMD CPUs,https://patchwork.kernel.org/project/kvm/patch/20251030223757.2950309-1-yosry.ahmed@linux.dev/
?,misc,x86,new,2025-11-01,1,1,KVM: x86: SVM: Mark VMCB_LBR dirty when L1 sets DebugCtl[LBR],https://patchwork.kernel.org/project/kvm/patch/20251101000241.3764458-1-jmattson@google.com/
?,misc,x86,new,2025-11-06,1,1,KVM: VMX: Fix check for valid GVA on an EPT violation,https://patchwork.kernel.org/project/kvm/patch/20251106052853.3071088-1-Sukrit.Bhatnagar@sony.com/
?,misc,x86,new,2025-11-06,1,1,KVM: x86: Add a help to dedup loading guest/host XCR0 and XSS,https://patchwork.kernel.org/project/kvm/patch/20251106101138.2756175-1-binbin.wu@linux.intel.com/
?,misc,x86,new,2025-11-06,1,2,[v2] KVM: SVM: Ensure SPEC_CTRL[63:32] is context switched between guest and host,https://patchwork.kernel.org/project/kvm/patch/20251106191230.182393-1-seanjc@google.com/
?,misc,x86,new,2025-11-06,1,1,KVM: VMX: Make loaded_vmcs_clear() static in vmx.c,https://patchwork.kernel.org/project/kvm/patch/20251106205114.218226-1-seanjc@google.com/
?,misc,x86,new,2025-11-06,1,1,"KVM: x86: Use ""checked"" versions of get_user() and put_user()",https://patchwork.kernel.org/project/kvm/patch/20251106210206.221558-1-seanjc@google.com/
?,misc,x86,new,2025-11-07,1,4,KVM: Add support for the ERAPS feature,https://patchwork.kernel.org/project/kvm/patch/20251107093239.67012-2-amit@kernel.org/
?,misc,x86,new,2025-11-08,1,1,KVM: x86: Allocate/free user_return_msrs at kvm.ko (un)loading time,https://patchwork.kernel.org/project/kvm/patch/20251108013601.902918-1-seanjc@google.com/
?,misc,x86,new,2025-11-10,1,1,[v2] KVM: x86: Add a helper to dedup loading guest/host XCR0 and XSS,https://patchwork.kernel.org/project/kvm/patch/20251110050539.3398759-1-binbin.wu@linux.intel.com/
?,misc,arm,new,2025-11-10,1,1,KVM: arm64: Finalize ID registers only once per VM,https://patchwork.kernel.org/project/kvm/patch/20251110173010.1918424-1-maz@kernel.org/
?,misc,x86,new,2025-11-13,1,1,[0/5] KVM: SVM: Fix and clean up OSVW handling,https://patchwork.kernel.org/project/kvm/patch/20251113231420.1695919-1-seanjc@google.com/
?,misc,x86,new,2025-11-13,5,1,[1/5] KVM: SVM: Serialize updates to global OS-Visible Workarounds variables,https://patchwork.kernel.org/project/kvm/patch/20251113231420.1695919-4-seanjc@google.com/
?,misc,x86,new,2025-11-14,18,2,x86: Improve CET tests,https://patchwork.kernel.org/project/kvm/patch/20251114205100.1873640-6-seanjc@google.com/
?,misc,x86,new,2025-11-20,1,1,[-next] KVM: x86: Remove unused declaration kvm_mmu_may_ignore_guest_pat(),https://patchwork.kernel.org/project/kvm/patch/20251120120930.1448593-1-yuehaibing@huawei.com/
?,misc,x86,new,2025-11-21,1,1,"[kvm-unit-tests,GIT,PULL] x86: A pile of changes",https://patchwork.kernel.org/project/kvm/patch/20251121184409.286650-1-seanjc@google.com/
